,NextMet100,NextMet101,NextMet102,NextMet103,NextMet104,NextMet105,NextMet106,NextMet107,NextMet108,NextMet109,NextMet10,NextMet110,NextMet111,NextMet112,NextMet113,NextMet114,NextMet115,NextMet116,NextMet117,NextMet118,NextMet119,NextMet11,NextMet120,NextMet121,NextMet122,NextMet123,NextMet124,NextMet125,NextMet126,NextMet127,NextMet128,NextMet129,NextMet12,NextMet130,NextMet131,NextMet132,NextMet133,NextMet134,NextMet135,NextMet136,NextMet137,NextMet138,NextMet139,NextMet13,NextMet140,NextMet141,NextMet142,NextMet143,NextMet144,NextMet145,NextMet146,NextMet147,NextMet148,NextMet149,NextMet14,NextMet150,NextMet151,NextMet152,NextMet153,NextMet154,NextMet155,NextMet156,NextMet157,NextMet158,NextMet159,NextMet15,NextMet160,NextMet161,NextMet162,NextMet163,NextMet164,NextMet165,NextMet166,NextMet167,NextMet168,NextMet169,NextMet16,NextMet170,NextMet171,NextMet172,NextMet173,NextMet174,NextMet175,NextMet176,NextMet177,NextMet178,NextMet179,NextMet17,NextMet180,NextMet181,NextMet182,NextMet183,NextMet184,NextMet185,NextMet186,NextMet187,NextMet188,NextMet189,NextMet18,NextMet190,NextMet191,NextMet192,NextMet193,NextMet194,NextMet19,NextMet1,NextMet20,NextMet21,NextMet22,NextMet23,NextMet24,NextMet25,NextMet26,NextMet27,NextMet28,NextMet29,NextMet2,NextMet30,NextMet31,NextMet32,NextMet33,NextMet34,NextMet35,NextMet36,NextMet37,NextMet38,NextMet39,NextMet3,NextMet40,NextMet41,NextMet42,NextMet43,NextMet44,NextMet45,NextMet46,NextMet47,NextMet48,NextMet49,NextMet4,NextMet50,NextMet51,NextMet52,NextMet53,NextMet54,NextMet55,NextMet56,NextMet57,NextMet58,NextMet59,NextMet5,NextMet60,NextMet61,NextMet62,NextMet63,NextMet64,NextMet65,NextMet66,NextMet67,NextMet68,NextMet69,NextMet6,NextMet70,NextMet71,NextMet72,NextMet73,NextMet74,NextMet75,NextMet76,NextMet77,NextMet78,NextMet79,NextMet7,NextMet80,NextMet81,NextMet82,NextMet83,NextMet84,NextMet85,NextMet86,NextMet87,NextMet88,NextMet89,NextMet8,NextMet90,NextMet91,NextMet92,NextMet93,NextMet94,NextMet95,NextMet96,NextMet97,NextMet98,NextMet99,NextMet9
Podoviridae,3.28650599304034e-05,3.2736260318742057e-06,6.917606692553888e-06,2.0048115477145148e-05,1.994897495517022e-05,5.923819678928973e-06,2.9260870413358563e-06,1.6308705677694675e-05,1.1928666573888148e-05,5.8776771419934846e-06,1.1708687846382016e-06,9.66007277254822e-06,4.041860198792158e-06,6.841037101224546e-06,1.5411565866463918e-05,0.0,0.0,5.578178167010654e-06,1.95000195000195e-06,4.178767681410752e-06,9.77870784154582e-06,1.5680289353606206e-06,1.0418746798405933e-05,2.630067811915084e-06,2.504257237303416e-06,1.1309360003317413e-06,5.78288170633563e-06,1.0195169528677313e-06,8.588790197327454e-06,6.189497660369885e-06,1.7375993327618562e-06,0.0,4.336231381306506e-06,2.306955856399688e-06,5.155365532600813e-06,1.2868356710848023e-05,9.779207232267038e-06,1.9843178756975178e-05,3.520672213681332e-05,4.937621383192337e-06,0.0,0.0,5.43685097591475e-06,2.4852232766012084e-06,3.396123890599529e-06,0.0,1.407367097633747e-06,0.0,4.4095383213377555e-06,3.3955665219778044e-06,1.953161331125951e-05,4.20635439937933e-06,4.650057350707325e-06,8.007259915656863e-06,0.0,1.5286364562809976e-05,5.1144354941823305e-06,5.474927115032782e-06,4.656866549727573e-06,6.436870393614625e-06,6.872379905161157e-06,2.9694934044252054e-06,8.993614533681087e-06,0.0,2.033872450773931e-05,1.4108882952707023e-06,6.118453255017132e-06,2.879631407179881e-06,2.3724323362527435e-06,8.431979688297818e-06,1.162600435759867e-05,2.446942137974911e-06,9.188642837452908e-06,3.603574746148179e-06,3.3715694281069016e-06,3.850695692355086e-06,0.0,2.9308800781568024e-06,3.544604914397791e-06,1.2180070157204106e-06,8.445259081781387e-06,9.891604500680048e-06,0.0,3.9927551746685726e-05,4.532971702924145e-06,1.1143758195305507e-06,6.332480559284684e-06,0.0,3.3571066217063054e-06,1.4538722676288072e-06,2.18031970754645e-06,2.7570404090222617e-06,2.3119427254722146e-06,1.028905381861084e-05,2.9570245761598106e-06,7.141874662744807e-06,8.401078698504888e-07,3.470438802282161e-06,1.042292766140772e-06,7.888675018143953e-06,4.50249888688222e-06,1.0795366628642987e-06,0.0,0.0,1.7270063496266788e-06,3.971020375746773e-06,1.3684477013499737e-06,1.936958458697589e-06,3.5336382732287643e-06,1.0222405468305432e-06,1.8676112629409898e-06,0.0,1.1983414953704074e-06,4.5017782023899445e-06,2.751794972929217e-06,1.0188210203152912e-06,9.201155665151542e-06,5.8034095030830605e-06,2.9063430938022236e-06,0.0,0.0,2.4746962310376402e-06,2.797281042826373e-06,3.2167442259441146e-06,0.0,3.934512229775514e-06,0.0,0.0,0.0,4.034074482461861e-06,0.0,1.8014609848587203e-06,3.375932601381132e-06,0.0,1.8871247766902349e-06,1.7467554018410803e-06,7.049203440011279e-06,2.6406126221283336e-06,1.8578612301518493e-06,3.2255983484936457e-06,3.4591569650125495e-06,1.85337726523888e-06,0.0,1.3437007309731977e-06,0.0,1.3332247002096126e-05,2.8741138149070703e-06,5.1742515445140865e-06,1.6938625712833834e-06,1.5314482906484663e-06,3.914379472994044e-06,4.393737459541001e-06,2.2476624310716855e-06,0.0,1.045678732637376e-05,0.0,5.0328392762777125e-06,1.0639807064831892e-05,0.0,5.653799038854163e-06,0.0,3.813430053218535e-06,1.1185265277208158e-05,4.87272048045024e-06,3.7193771283102457e-06,8.532605217688091e-06,4.626659428515027e-06,4.843093849069016e-06,3.964338572133343e-06,6.103590131715475e-06,5.685263796240146e-06,0.0,1.589760529072304e-05,2.022530995287503e-06,3.4433548989375338e-06,3.7232546209726794e-06,5.9004360422235205e-06,2.110446711220542e-06,5.4214254734711585e-06,2.9653791978649268e-06,2.167301204297036e-06,2.87006435901896e-05,2.4626295958824832e-06,6.105409901957292e-06,1.0288575489564716e-05,3.828337353087554e-06,8.145710468867095e-06,1.407228463541056e-06,2.6666429631736605e-06,3.0525496420885546e-06,4.895681193240696e-06,2.4389649032950417e-05,1.2944760392485134e-06,0.0
Luteoviridae,0.0,0.0,0.0,0.0,3.3248291591950365e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.368207420244909e-06,0.0,0.0,0.0,0.0,9.75000975000975e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5423405634674136e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.504164811470366e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3299758831039865e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.133151304422023e-06,0.0,0.0,0.0,0.0,0.0,2.0159122674981187e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.167301204297036e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Virgaviridae,0.0,0.0,0.0,0.0,0.0,0.0,2.9260870413358563e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.294395098663727e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.201191582049393e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1559713627361073e-06,0.0,0.0,0.0,8.401078698504888e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22839366318688e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.271143351072845e-06,0.0,1.21818012011256e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anelloviridae,9.66619409717747e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3682074202449092e-05,0.0,1.0505525906626885e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0735987746659319e-05,0.0,0.0,0.0,0.0,5.767389640999219e-06,0.0,0.0,8.149339360222531e-06,0.0,0.0,0.0,1.1306759934873062e-05,0.0,1.3592127439786876e-05,6.213058191503021e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36931856783749e-06,1.2786088735455825e-05,0.0,0.0,0.0,0.0,0.0,7.494678778067572e-06,0.0,1.2711702817337068e-05,0.0,0.0,0.0,0.0,7.026649740248182e-06,6.45889130977704e-06,0.0,0.0,1.201191582049393e-05,0.0,0.0,0.0,4.884800130261337e-06,0.0,0.0,0.0,6.18225281292503e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.450799268866125e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.470438802282161e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.338056314704948e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.254261878853826e-06,0.0,0.0,0.0,0.0,0.0,5.361240376573524e-06,1.3100665513808101e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.644653075379623e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.234656428208458e-06,0.0,0.0,2.1968687297705006e-05,1.1238312155358428e-05,0.0,0.0,0.0,6.291049095347141e-06,6.6498794155199326e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.103590131715475e-06,7.106579745300181e-06,0.0,0.0,0.0,0.0,0.0,2.9502180211117603e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.223920298310174e-05,0.0,0.0,0.0
Fusariviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adenoviridae,0.0,1.6368130159371029e-06,5.534085354043111e-06,4.009623095429029e-06,0.0,0.0,2.9260870413358563e-06,4.077176419423669e-06,2.982166643472037e-06,0.0,0.0,3.2200242575160733e-06,1.0104650496980395e-06,1.368207420244909e-06,1.5411565866463918e-06,2.1011051813253773e-06,0.0,0.0,3.9000039000039e-06,2.089383840705376e-06,0.0,4.704086806081862e-06,2.604686699601483e-06,0.0,0.0,3.3928080009952236e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.306955856399688e-06,2.062146213040325e-06,1.4298174123164472e-06,0.0,7.215701366172792e-06,1.0562016641043996e-05,0.0,2.2613519869746124e-06,0.0,1.3592127439786875e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.580460946074146e-06,1.402118133126443e-06,0.0,2.6690866385522875e-06,0.0,1.2738637135674979e-06,0.0,1.3687317787581955e-06,1.552288849909191e-06,1.6092175984036562e-06,0.0,1.9796622696168036e-06,0.0,1.1025723011786499e-06,5.084681126934827e-06,0.0,3.059226627508566e-06,0.0,1.1862161681263718e-06,1.4053299480496365e-06,2.583556523910816e-06,2.446942137974911e-06,0.0,1.201191582049393e-06,1.1238564760356339e-06,9.626739230887715e-07,0.0,1.953920052104535e-06,0.0,0.0,9.383621201979319e-07,0.0,0.0,0.0,1.1332429257310362e-06,1.1143758195305507e-06,2.5329922237138734e-06,0.0,3.3571066217063054e-06,7.269361338144036e-07,2.18031970754645e-06,1.8380269393481744e-06,0.0,4.115621527444336e-06,1.971349717439874e-06,7.935416291938676e-07,8.401078698504888e-07,6.940877604564322e-07,0.0,2.366602505443186e-06,1.5008329622940731e-06,0.0,0.0,0.0,0.0,1.3236734585822574e-06,6.842238506749869e-07,1.936958458697589e-06,1.177879424409588e-06,0.0,0.0,1.062785845109591e-06,1.1983414953704074e-06,0.0,6.879487432323043e-07,0.0,0.0,0.0,0.0,0.0,3.1373369238411463e-06,1.2373481155188201e-06,0.0,1.0722480753147048e-06,0.0,0.0,1.4501089998598227e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.581377696248972e-06,0.0,0.0,3.5246017200056395e-06,0.0,0.0,1.0751994494978818e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.580379383023568e-07,2.0697006178056345e-06,0.0,0.0,6.523965788323407e-07,0.0,0.0,0.0,2.61419683159344e-06,2.2381295205553543e-06,0.0,0.0,0.0,9.422998398090272e-07,0.0,3.813430053218535e-06,5.592632638604079e-06,0.0,1.2397923761034152e-06,2.133151304422023e-06,1.850663771406011e-06,6.05386731133627e-07,1.3214461907111145e-06,1.2207180263430951e-06,2.842631898120073e-06,0.0,5.2992017635743465e-06,0.0,0.0,0.0,1.7701308126670562e-06,1.055223355610271e-06,1.3553563683677896e-06,1.4826895989324634e-06,2.167301204297036e-06,2.6091494172899637e-06,0.0,1.526352475489323e-06,4.572700217584319e-06,7.656674706175108e-07,0.0,4.2216853906231675e-06,1.3333214815868303e-06,4.578824463132832e-06,2.447840596620348e-06,2.4389649032950416e-06,0.0,0.0
Gammaflexiviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6100121287580367e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quadriviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.028905381861084e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pneumoviridae,0.0,0.0,0.0,0.0,0.0,0.0,2.9260870413358563e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5680289353606206e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.062146213040325e-06,0.0,0.0,0.0,0.0,1.2344053457980842e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2738637135674979e-06,1.2786088735455826e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2711702817337068e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.297160709363227e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7093516877550183e-06,0.0,0.0,0.0,0.0,1.2664961118569367e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85674858719937e-07,0.0,8.401078698504888e-07,0.0,0.0,0.0,1.5008329622940731e-06,0.0,0.0,0.0,8.635031748133394e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7623008600028198e-06,0.0,0.0,1.0751994494978818e-06,0.0,6.177924217462933e-07,0.0,0.0,0.0,2.2220411670160212e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2397923761034152e-06,0.0,9.253318857030055e-07,6.05386731133627e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2410848736575599e-06,5.90043604222352e-07,1.055223355610271e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5313349412350216e-06,0.0,0.0,2.6666429631736605e-06,0.0,0.0,0.0,0.0,0.0
Herpesviridae,1.3532671736048459e-05,1.9641756191245235e-05,1.6602256062129333e-05,3.207698476343223e-05,5.652209570631562e-05,2.6657188555180376e-05,3.218695745469442e-05,4.4848940613660354e-05,5.964333286944074e-05,1.1755354283986969e-05,0.0,1.1270084901306257e-05,5.0523252484901974e-06,1.641848904293891e-05,3.3905444906220624e-05,2.101105181325377e-05,0.00012832906995645369,7.809449433814916e-06,5.85000585000585e-06,8.357535362821504e-06,1.3690190978164146e-05,1.4112260418245585e-05,4.818670394262744e-05,6.57516952978771e-06,6.26064309325854e-06,1.017842400298567e-05,5.78288170633563e-06,8.15613562294185e-06,1.717758039465491e-05,4.951598128295908e-06,6.950397331047425e-06,8.00068272492586e-06,1.62608676798994e-05,1.3841735138398127e-05,8.2485848521613e-06,2.7166530834012496e-05,1.9558414464534075e-05,2.705888012314797e-05,5.633075541890131e-05,1.2344053457980842e-06,1.5829463908822287e-05,1.4087262766581882e-05,9.514489207850813e-06,7.455669829803626e-06,5.094185835899294e-06,6.714563889075404e-06,1.407367097633747e-06,1.4767558627207748e-06,4.4095383213377555e-06,3.3955665219778044e-06,3.627299614948195e-05,7.010590665632216e-06,9.30011470141465e-06,3.736721293973202e-05,1.2574240411093834e-06,1.6560228276377473e-05,6.393044367727912e-06,2.737463557516391e-06,3.104577699818382e-06,8.046087992018281e-06,9.163173206881543e-06,8.908480213275615e-06,5.9957430224540576e-06,1.1025723011786499e-06,5.338915183281568e-05,0.0,6.118453255017132e-06,5.759262814359762e-06,4.744864672505487e-06,1.9674619272694907e-05,1.6793117405420303e-05,8.156473793249703e-06,2.0674446384269042e-05,8.40834107434575e-06,1.1238564760356339e-06,3.850695692355086e-06,0.0,1.3677440364731743e-05,3.544604914397791e-06,4.872028062881642e-06,2.3459053004948294e-05,1.236450562585006e-05,0.00012270139388783458,8.679902553627331e-06,6.799457554386217e-06,6.686254917183304e-06,1.139846500671243e-05,2.225329441479399e-06,1.3428426486825222e-05,4.361616802886421e-06,1.090159853773225e-06,5.514080818044523e-06,1.0403742264624965e-05,6.173432291166505e-06,8.871073728479431e-06,8.728957921132543e-06,1.428183378745831e-05,1.3187667448672211e-05,3.126878298422316e-06,1.1044145025401533e-05,6.0033318491762925e-06,8.63629330291439e-06,0.0,0.0,3.4540126992533576e-06,2.647346917164515e-06,4.789566954724908e-06,3.873916917395178e-06,1.177879424409588e-06,1.0222405468305432e-06,1.8676112629409898e-06,2.125571690219182e-06,5.9917074768520365e-06,7.502963670649907e-06,6.879487432323043e-06,2.0376420406305824e-06,1.8402311330303087e-06,1.1606819006166121e-05,0.0,3.5331527499705574e-06,4.70600538576172e-06,4.9493924620752804e-06,3.7297080571018303e-06,6.433488451888229e-06,2.62013310276162e-06,1.311504076591838e-06,1.4501089998598227e-06,1.8030471496829641e-06,8.93916895525946e-06,4.034074482461861e-06,0.0,1.8014609848587203e-06,5.626554335635219e-06,0.0,3.7742495533804697e-06,3.4935108036821605e-06,1.7623008600028198e-06,5.281225244256667e-06,1.8578612301518493e-06,1.0751994494978818e-06,1.1530523216708498e-06,5.560131795716639e-06,2.5203624281171634e-06,8.062204385839186e-06,0.0,1.3332247002096126e-05,4.7901896915117835e-06,9.313652780125355e-06,3.387725142566767e-06,1.5314482906484663e-06,5.219172630658726e-06,2.1968687297705006e-05,0.0,2.113516997960456e-06,1.568518098956064e-05,6.7143885616660635e-06,1.6356727647902565e-05,1.4629734714143852e-05,0.0,6.59609887866319e-06,0.0,1.016914680858276e-05,2.0972372394765298e-05,2.43636024022512e-06,8.678546632723905e-06,4.0529874784018435e-05,8.327986971327049e-06,1.816160193400881e-05,5.285784762844458e-06,1.3427898289774046e-05,1.2791843541540326e-05,6.0477368024943555e-06,2.1196807054297386e-05,2.022530995287503e-06,4.591139865250045e-06,1.365193361023316e-05,5.310392438001168e-06,6.3313401336616255e-06,5.4214254734711585e-06,2.9653791978649268e-06,8.669204817188144e-06,1.8264045921029745e-05,0.0,9.15811485293594e-06,1.0288575489564716e-05,9.95367711802764e-06,1.629142093773419e-05,2.814456927082112e-06,2.5333108150149775e-05,7.631374105221385e-06,1.223920298310174e-05,5.6096192775785955e-05,0.0,5.664096425577549e-06
Tymoviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5680289353606206e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4298174123164472e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.550019116902442e-06,0.0,0.0,0.0,1.2786088735455826e-06,0.0,1.552288849909191e-06,0.0,0.0,0.0,0.0,1.1025723011786499e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.201191582049393e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.8767242403958638e-06,0.0,0.0,0.0,0.0,1.1143758195305507e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888675018143953e-07,0.0,2.1590733257285973e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.062785845109591e-06,0.0,0.0,0.0,1.0188210203152912e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1530523216708498e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.271143351072845e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.629142093773419e-06,0.0,1.3333214815868303e-06,1.5262748210442773e-06,0.0,2.4389649032950416e-06,0.0,0.0
